Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2015-10-01,394,672,1696,2762,14.265025343953658,24.33019551049964,61.404779145546705
2015-10-02,340,633,1595,2568,13.239875389408098,24.649532710280376,62.110591900311526
2015-10-03,226,360,1067,1653,13.67211131276467,21.77858439201452,64.54930429522081
2015-10-04,239,420,1046,1705,14.017595307917889,24.633431085043988,61.348973607038126
2015-10-05,319,620,1060,1999,15.957978989494748,31.015507753876935,53.02651325662831
2015-10-06,451,653,1224,2328,19.372852233676976,28.04982817869416,52.57731958762887
2015-10-07,468,556,1278,2302,20.330147697654212,24.152910512597742,55.516941789748046
2015-10-08,457,664,1675,2796,16.3447782546495,23.74821173104435,59.90701001430615
2015-10-09,490,626,1719,2835,17.28395061728395,22.081128747795415,60.63492063492063
2015-10-10,316,482,1323,2121,14.898632720414899,22.725129655822727,62.37623762376238
2015-10-11,279,693,1701,2673,10.437710437710438,25.925925925925924,63.63636363636363
2015-10-12,369,761,1635,2765,13.345388788426762,27.522603978300182,59.13200723327306
2015-10-13,593,718,1757,3068,19.328552803129075,23.402868318122554,57.268578878748365
2015-10-14,701,1479,2514,4694,14.933958244567533,31.508308478909246,53.55773327652322
2015-10-15,481,632,1547,2660,18.08270676691729,23.759398496240603,58.15789473684211
2015-10-16,898,651,1940,3489,25.738033820578966,18.658641444539985,55.603324734881056
2015-10-17,406,543,1850,2799,14.505180421579137,19.39978563772776,66.0950339406931
2015-10-18,380,493,1569,2442,15.561015561015562,20.18837018837019,64.25061425061425
2015-10-19,650,1051,2283,3984,16.315261044176708,26.380522088353413,57.30421686746988
2015-10-20,540,873,1496,2909,18.563080096253007,30.010312822275697,51.426607081471296
2015-10-21,665,854,1445,2964,22.435897435897438,28.81241565452092,48.75168690958165
2015-10-22,476,802,2150,3428,13.885647607934656,23.39556592765461,62.718786464410734
